,disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,declarationDate,fyDeclared,disasterType,incidentType,title,incidentBeginDate,incidentEndDate,disasterCloseOutDate,declaredCountyArea,placeCode
1029,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Barton County,99011.0
1030,1731,1,1,1,1,CA,2007-10-24,2007,DR,Fire,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21,2008-03-31T00:00:00.000Z,,San Diego County,99073.0
1031,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Andrew County,99003.0
1032,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Grady County,99051.0
1033,1733,1,1,1,1,OR,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Tillamook County,99057.0
1034,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Washington County,99147.0
1035,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Seminole County,99133.0
1036,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Canadian County,99017.0
1037,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Clinton County,99049.0
1038,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Cole County,99051.0
1039,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,DeKalb County,99063.0
1040,1734,1,1,1,1,WA,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Snohomish County,99061.0
1041,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Delaware County,99041.0
1042,1733,1,1,1,1,OR,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Yamhill County,99071.0
1043,1733,0,0,1,1,OR,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Lincoln County,99041.0
1044,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Oklahoma County,99109.0
1045,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Atchison County,99005.0
1046,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Lincoln County,99081.0
1047,1734,1,1,1,1,WA,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Wahkiakum County,99069.0
1048,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Cedar County,99039.0
1049,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Okfuskee County,99107.0
1050,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Caldwell County,99025.0
1051,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Audrain County,99007.0
1052,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Pottawatomie County,99125.0
1053,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,McClain County,99087.0
1054,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Adair County,99001.0
1055,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Cleveland County,99027.0
1056,1734,1,1,1,1,WA,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Kitsap County,99035.0
1057,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Pawnee County,99117.0
1058,1734,1,1,1,1,WA,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Pacific County,99049.0
1059,1733,0,0,1,1,OR,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Grand Ronde Indian Reservation,30400.0
1060,1734,0,0,1,1,WA,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Skagit County,99057.0
1061,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Ottawa County,99115.0
1062,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Dade County,99057.0
1063,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Nowata County,99105.0
1064,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Boone County,99019.0
1065,1734,1,1,1,1,WA,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Mason County,99045.0
1066,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Rogers County,99131.0
1067,1734,1,1,1,1,WA,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Clallam County,99009.0
1068,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Creek County,99037.0
1069,1733,1,1,1,1,OR,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Columbia County,99009.0
1070,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Tulsa County,99143.0
1071,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Benton County,99015.0
1072,1734,1,1,1,1,WA,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,King County,99033.0
1073,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Beaver County,99007.0
1074,1734,1,1,1,1,WA,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Thurston County,99067.0
1075,1735,0,0,1,1,OK,2007-12-18,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-08,2008-01-03T00:00:00.000Z,2018-08-07T23:59:00.000Z,Wagoner County,99145.0
1076,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Harrison County,99081.0
1077,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Camden County,99029.0
1078,1733,1,1,1,0,OR,2007-12-08,2008,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01,2007-12-17T00:00:00.000Z,,Washington County,99067.0
1079,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Gentry County,99075.0
1080,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Hickory County,99085.0
1081,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Nodaway County,99147.0
1082,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Adams County,99003.0
1083,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,St. Clair County,99185.0
1084,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Miller County,99131.0
1085,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Jasper County,99097.0
1086,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Osage County,99151.0
1087,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Moniteau County,99135.0
1088,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Lincoln County,99113.0
1089,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Sullivan County,99211.0
1090,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Mercer County,99129.0
1091,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Newton County,99145.0
1092,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Schuyler County,99197.0
1093,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Putnam County,99171.0
1094,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Warren County,99219.0
1095,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Appanoose County,99007.0
1096,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Montgomery County,99139.0
1097,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Pike County,99163.0
1098,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Morgan County,99141.0
1099,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,McDonald County,99119.0
1100,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Linn County,99115.0
1101,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Holt County,99087.0
1102,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Cass County,99017.0
1103,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Mahaska County,99123.0
1104,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Decatur County,99053.0
1105,1739,0,0,1,1,NE,2008-01-11,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-12T00:00:00.000Z,2012-10-11T12:00:00.000Z,Jefferson County,99095.0
1106,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Van Buren County,99177.0
1107,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Adair County,99001.0
1108,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Madison County,99121.0
1109,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Lucas County,99117.0
1110,1740,1,1,0,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Lake County,99089.0
1111,1740,1,1,0,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Tippecanoe County,99157.0
1112,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Carroll County,99015.0
1113,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Scotland County,99199.0
1114,1739,0,0,1,1,NE,2008-01-11,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-12T00:00:00.000Z,2012-10-11T12:00:00.000Z,Otoe County,99131.0
1115,1739,0,0,1,1,NE,2008-01-11,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-12T00:00:00.000Z,2012-10-11T12:00:00.000Z,Richardson County,99147.0
1116,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Johnson County,99103.0
1117,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Clinton County,99045.0
1118,1738,1,1,1,1,NV,2008-01-08,2008,DR,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,2008-01-05,2008-01-10T00:00:00.000Z,2016-03-16T23:59:00.000Z,Lyon County,99019.0
1119,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Jefferson County,99101.0
1120,1739,0,0,1,1,NE,2008-01-11,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-12T00:00:00.000Z,2012-10-11T12:00:00.000Z,Pawnee County,99133.0
1121,1741,0,0,1,1,KS,2008-02-01,2008,DR,Severe Storm(s),SEVERE WINTER STORMS,2007-12-06,2007-12-19T00:00:00.000Z,2016-03-01T00:00:00.000Z,Atchison County,99005.0
1122,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Montgomery County,99137.0
1123,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Ringgold County,99159.0
1124,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Starke County,99149.0
1125,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Davis County,99051.0
1126,1740,1,1,0,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Huntington County,99069.0
1127,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Warren County,99181.0
1128,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Jasper County,99073.0
1129,1740,1,1,0,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,St. Joseph County,99141.0
1130,1739,0,0,1,1,NE,2008-01-11,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-12T00:00:00.000Z,2012-10-11T12:00:00.000Z,Gage County,99067.0
1131,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Jones County,99105.0
1132,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Marshall County,99099.0
1133,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Fulton County,99049.0
1134,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Page County,99145.0
1135,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Benton County,99007.0
1136,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Newton County,99111.0
1137,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Wapello County,99179.0
1138,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Clarke County,99039.0
1139,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Elkhart County,99039.0
1140,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Wayne County,99185.0
1141,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Monroe County,99135.0
1142,1739,0,0,1,1,NE,2008-01-11,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-12T00:00:00.000Z,2012-10-11T12:00:00.000Z,Johnson County,99097.0
1143,1739,0,0,1,1,NE,2008-01-11,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-12T00:00:00.000Z,2012-10-11T12:00:00.000Z,Nemaha County,99127.0
1144,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,DeKalb County,99033.0
1145,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Noble County,99113.0
1146,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Fremont County,99071.0
1147,1740,1,1,0,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,LaPorte County,99091.0
1148,1736,0,0,1,1,MO,2007-12-27,2008,DR,Severe Ice Storm,SEVERE WINTER STORMS,2007-12-06,2007-12-15T00:00:00.000Z,2014-08-27T00:00:00.000Z,Worth County,99227.0
1149,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Keokuk County,99107.0
1150,1739,0,0,1,1,NE,2008-01-11,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-12T00:00:00.000Z,2012-10-11T12:00:00.000Z,Thayer County,99169.0
1151,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,White County,99181.0
1152,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Linn County,99113.0
1153,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Allen County,99003.0
1154,1740,1,1,0,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Whitley County,99183.0
1155,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Cedar County,99031.0
1156,1740,1,1,1,1,IN,2008-01-30,2008,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2008-01-07,2008-03-14T00:00:00.000Z,2015-10-21T23:59:00.000Z,Pulaski County,99131.0
1157,1737,0,0,1,1,IA,2008-01-04,2008,DR,Severe Ice Storm,SEVERE WINTER STORM,2007-12-10,2007-12-11T00:00:00.000Z,2014-05-01T00:00:00.000Z,Marion County,99125.0
